## data via G3DATA from Jensen et al 2006 Figure 2
22.9950900164  -0.00184124386252
24.0425531915  -0.014888337469
25.0245499182  -0.00368248772504
26.0720130933  -0.00463280713795
30.0654664484  0.0885182936487
38.968903437  2.83850509477
39.0343698854  1.81021989335
42.0458265139  1.43248772504
46.0392798691  2.5175743097
51.1456628478  2.74278021224
50.0327332242  3.40911250726
46.9558101473  4.34335568344
51.0147299509  4.1824151312
49.0507364975  5.55113246397
51.0147299509  5.97273771184
51.9967266776  6.10491130352
56.0556464812  5.81090623515
56.0556464812  5.7262288158
62.9950900164  2.76832004646
66.9885433715  2.18405179241
66.0065466448  2.91074916847
72.0294599018  2.26415579959
73.9934533552  4.56076104746
66.9885433715  6.36953566338
62.9950900164  6.17961036904
62.0130932897  5.53937226123
62.0130932897  5.46679161607
62.9950900164  4.66751359485
54.0261865794  7.43371522095
51.9967266776  6.9032984003
55.0081833061  6.71911461908
